time_slot,carbon_intensity,image_name,budget
12:00,250,immagine4.jpeg,0.012629
12:00,250,immagine4.jpeg,0.014536
12:00,250,immagine4.jpeg,0.016443
12:00,250,immagine4.jpeg,0.01835
12:00,250,immagine5.jpeg,0.005
12:00,250,immagine5.jpeg,0.006907
12:00,250,immagine5.jpeg,0.008814
12:00,250,immagine5.jpeg,0.010721
12:00,250,immagine5.jpeg,0.012629
12:00,250,immagine5.jpeg,0.014536
12:00,250,immagine5.jpeg,0.016443
12:00,250,immagine5.jpeg,0.01835
12:00,250,immagine6.jpeg,0.005
12:00,250,immagine6.jpeg,0.006907
12:00,250,immagine6.jpeg,0.008814
12:00,250,immagine6.jpeg,0.010721
12:00,250,immagine6.jpeg,0.012629
12:00,250,immagine6.jpeg,0.014536
12:00,250,immagine6.jpeg,0.016443
12:00,250,immagine6.jpeg,0.01835
12:00,250,immagine7.jpeg,0.005
12:00,250,immagine7.jpeg,0.006907
12:00,250,immagine7.jpeg,0.008814
12:00,250,immagine7.jpeg,0.010721
12:00,250,immagine7.jpeg,0.012629
12:00,250,immagine7.jpeg,0.014536
12:00,250,immagine7.jpeg,0.016443
12:00,250,immagine7.jpeg,0.01835
12:00,250,immagine8.jpeg,0.005
12:00,250,immagine8.jpeg,0.006907
12:00,250,immagine8.jpeg,0.008814
12:00,250,immagine8.jpeg,0.010721
12:00,250,immagine8.jpeg,0.012629
12:00,250,immagine8.jpeg,0.014536
12:00,250,immagine8.jpeg,0.016443
12:00,250,immagine8.jpeg,0.01835
12:00,250,immagine9.jpeg,0.005
12:00,250,immagine9.jpeg,0.006907
12:00,250,immagine9.jpeg,0.008814
12:00,250,immagine9.jpeg,0.010721
12:00,250,immagine9.jpeg,0.012629
12:00,250,immagine9.jpeg,0.014536
12:00,250,immagine9.jpeg,0.016443
12:00,250,immagine9.jpeg,0.01835
12:00,250,immagine10.jpeg,0.005
12:00,250,immagine10.jpeg,0.006907
12:00,250,immagine10.jpeg,0.008814
12:00,250,immagine10.jpeg,0.010721
12:00,250,immagine10.jpeg,0.012629
12:00,250,immagine10.jpeg,0.014536
12:00,250,immagine10.jpeg,0.016443
12:00,250,immagine10.jpeg,0.01835
12:30,310,immagine1.jpeg,0.005
12:30,310,immagine1.jpeg,0.006907
12:30,310,immagine1.jpeg,0.008814
12:30,310,immagine1.jpeg,0.010721
12:30,310,immagine1.jpeg,0.012629
12:30,310,immagine1.jpeg,0.014536
12:30,310,immagine1.jpeg,0.016443
12:30,310,immagine1.jpeg,0.01835
12:30,310,immagine2.jpeg,0.005
12:30,310,immagine2.jpeg,0.006907
12:30,310,immagine2.jpeg,0.008814
12:30,310,immagine2.jpeg,0.010721
12:30,310,immagine2.jpeg,0.012629
12:30,310,immagine2.jpeg,0.014536
12:30,310,immagine2.jpeg,0.016443
12:30,310,immagine2.jpeg,0.01835
12:30,310,immagine3.jpeg,0.005
12:30,310,immagine3.jpeg,0.006907
12:30,310,immagine3.jpeg,0.008814
12:30,310,immagine3.jpeg,0.010721
12:30,310,immagine3.jpeg,0.012629
12:30,310,immagine3.jpeg,0.014536
12:30,310,immagine3.jpeg,0.016443
12:30,310,immagine3.jpeg,0.01835
12:30,310,immagine4.jpeg,0.005
12:30,310,immagine4.jpeg,0.006907
12:30,310,immagine4.jpeg,0.008814
12:30,310,immagine4.jpeg,0.010721
12:30,310,immagine4.jpeg,0.012629
12:30,310,immagine4.jpeg,0.014536
12:30,310,immagine4.jpeg,0.016443
12:30,310,immagine4.jpeg,0.01835
12:30,310,immagine5.jpeg,0.005
12:30,310,immagine5.jpeg,0.006907
12:30,310,immagine5.jpeg,0.008814
12:30,310,immagine5.jpeg,0.010721
12:30,310,immagine5.jpeg,0.012629
12:30,310,immagine5.jpeg,0.014536
12:30,310,immagine5.jpeg,0.016443
12:30,310,immagine5.jpeg,0.01835
12:30,310,immagine6.jpeg,0.005
12:30,310,immagine6.jpeg,0.006907
12:30,310,immagine6.jpeg,0.008814
12:30,310,immagine6.jpeg,0.010721
12:30,310,immagine6.jpeg,0.012629
12:30,310,immagine6.jpeg,0.014536
12:30,310,immagine6.jpeg,0.016443
12:30,310,immagine6.jpeg,0.01835
12:30,310,immagine7.jpeg,0.005
12:30,310,immagine7.jpeg,0.006907
12:30,310,immagine7.jpeg,0.008814
12:30,310,immagine7.jpeg,0.010721
12:30,310,immagine7.jpeg,0.012629
12:30,310,immagine7.jpeg,0.014536
12:30,310,immagine7.jpeg,0.016443
12:30,310,immagine7.jpeg,0.01835
12:30,310,immagine8.jpeg,0.005
12:30,310,immagine8.jpeg,0.006907
12:30,310,immagine8.jpeg,0.008814
12:30,310,immagine8.jpeg,0.010721
12:30,310,immagine8.jpeg,0.012629
12:30,310,immagine8.jpeg,0.014536
12:30,310,immagine8.jpeg,0.016443
12:30,310,immagine8.jpeg,0.01835
12:30,310,immagine9.jpeg,0.005
12:30,310,immagine9.jpeg,0.006907
12:30,310,immagine9.jpeg,0.008814
12:30,310,immagine9.jpeg,0.010721
12:30,310,immagine9.jpeg,0.012629
12:30,310,immagine9.jpeg,0.014536
12:30,310,immagine9.jpeg,0.016443
12:30,310,immagine9.jpeg,0.01835
12:30,310,immagine10.jpeg,0.005
12:30,310,immagine10.jpeg,0.006907
12:30,310,immagine10.jpeg,0.008814
12:30,310,immagine10.jpeg,0.010721
12:30,310,immagine10.jpeg,0.012629
12:30,310,immagine10.jpeg,0.014536
12:30,310,immagine10.jpeg,0.016443
12:30,310,immagine10.jpeg,0.01835
